user_id,module_id,user_skill,words_on_slide,time_on_task_sec,interaction_rate,completed,test_score,pre_assessment_score,sim_completed,sim_time_on_task,baseline_retention,sim_retention
39,5,0.069,577,304.0,4,0,,0.1371952971294964,1,273.6,,
39,6,0.069,282,148.6,1,1,0.2,0.037973324340654396,1,148.6,0.04000000000000001,0.15000000000000002
39,7,0.069,226,119.1,4,1,0.146,0.10141663524884423,1,119.1,0.0292,0.10949999999999999
39,8,0.069,562,296.1,4,0,,0.05598569456323155,1,266.49,,
40,1,0.077,494,256.9,2,0,,0.08669959649927182,1,231.20999999999998,,
40,2,0.077,518,269.4,2,0,,0.13651570254369136,1,242.45999999999998,,
40,3,0.077,467,242.9,2,0,,0.0,0,218.61,,
40,4,0.077,134,69.7,6,1,0.216,0.286238727568546,1,69.7,0.0432,0.162
40,5,0.077,402,209.1,7,0,,0.0,0,188.19,,
40,6,0.077,448,233.0,3,1,0.39,0.0,1,209.70000000000002,0.07800000000000001,0.2925
40,7,0.077,150,78.0,2,1,0.171,0.1928110873500068,1,78.0,0.0342,0.12825
40,8,0.077,475,247.0,1,1,0.379,0.15616626939629358,0,222.3,0.0758,
41,1,0.174,304,135.2,6,1,0.374,0.2364119817052155,1,121.67999999999999,0.0748,0.28049999999999997
41,2,0.174,593,263.8,4,0,,0.23683455092642797,0,237.42000000000002,,
41,3,0.174,137,60.9,5,1,0.241,0.17277532271530852,1,60.9,0.0482,0.18075
41,4,0.174,320,142.3,4,1,0.404,0.08427456285141682,1,128.07000000000002,0.08080000000000001,0.30300000000000005
41,5,0.174,392,174.4,5,0,,0.18158045581937263,0,156.96,,
41,6,0.174,396,176.1,4,1,0.355,0.10628382884878881,1,158.49,0.071,0.26625
41,7,0.174,567,252.2,5,0,,0.2715119733417751,1,226.98,,
41,8,0.174,248,110.3,2,1,0.317,0.15929426184978612,1,110.3,0.0634,0.23775000000000002
42,1,0.543,348,100.1,6,1,0.491,0.46045028032074886,1,90.09,0.09820000000000001,0.36824999999999997
42,2,0.543,375,107.8,4,0,,0.5108614158347007,1,97.02,,
42,3,0.543,262,75.3,6,1,0.73,0.5842931454275625,1,75.3,0.146,0.5475
42,4,0.543,460,132.3,6,0,,0.48662754471960257,1,119.07000000000001,,
42,5,0.543,589,169.3,7,0,,0.4607779604433569,1,152.37,,
42,6,0.543,349,100.3,3,1,0.46,0.5673687211491912,0,90.27,0.09200000000000001,
42,7,0.543,134,38.5,8,1,0.497,0.5674966571108723,1,38.5,0.0994,0.37275
42,8,0.543,394,113.3,5,1,0.749,0.4923056824628871,1,101.97,0.14980000000000002,0.56175
43,1,0.062,148,79.1,3,1,0.229,0.014896169438167718,1,79.1,0.04580000000000001,0.17175
43,2,0.062,140,74.8,3,1,0.197,0.08520499373576362,1,74.8,0.039400000000000004,0.14775
43,3,0.062,314,167.7,6,0,,0.0,0,150.93,,
43,4,0.062,435,232.3,7,1,0.455,0.0,0,209.07000000000002,0.09100000000000001,
43,5,0.062,334,178.4,7,1,0.105,0.0,0,160.56,0.021,
43,6,0.062,405,216.3,5,0,,0.04065528482881527,0,194.67000000000002,,
43,7,0.062,502,268.1,2,0,,0.09309075655980045,0,241.29000000000002,,
43,8,0.062,238,127.1,1,1,0.219,0.2095356216949552,1,127.1,0.043800000000000006,0.16425
44,1,0.236,476,194.1,7,0,,0.32176596232020194,1,174.69,,
44,2,0.236,364,148.4,5,1,0.338,0.22000614700365728,1,133.56,0.06760000000000001,0.2535
44,3,0.236,488,199.0,1,0,,0.23409837920973112,1,179.1,,
44,4,0.236,418,170.5,3,0,,0.1357470635362191,1,153.45000000000002,,
44,5,0.236,387,157.8,5,0,,0.234148686400761,1,142.02,,
44,6,0.236,325,132.5,4,1,0.542,0.20713413610798614,0,119.25,0.10840000000000001,
44,7,0.236,381,155.4,4,0,,0.26827185603380893,1,139.86,,
44,8,0.236,440,179.4,2,1,0.51,0.1532769056447677,1,161.46,0.10200000000000001,0.3825
45,1,0.313,192,70.8,3,1,0.225,0.36493465142411724,1,70.8,0.045000000000000005,0.16875
45,2,0.313,415,153.1,3,1,0.484,0.46627389130025776,1,137.79,0.0968,0.363
45,3,0.313,299,110.3,3,1,0.516,0.30212398515431427,1,110.3,0.10320000000000001,0.387
45,4,0.313,112,41.3,11,1,0.437,0.35317117220989414,1,41.3,0.0874,0.32775
45,5,0.313,310,114.3,5,0,,0.38201439917111124,0,102.87,,
45,6,0.313,548,202.1,5,0,,0.27287795281141636,1,181.89,,
45,7,0.313,170,62.7,6,1,0.55,0.3354092481810417,1,62.7,0.11000000000000001,0.41250000000000003
45,8,0.313,379,139.8,5,1,0.569,0.3142592400781795,1,125.82000000000001,0.1138,0.42674999999999996
46,1,0.153,570,262.0,2,0,,0.16276760985488317,1,235.8,,
46,2,0.153,516,237.2,2,0,,0.07569902161445334,0,213.48,,
46,3,0.153,107,49.2,2,1,0.453,0.15545101742589426,1,49.2,0.09060000000000001,0.33975
46,4,0.153,426,195.8,3,0,,0.20279982912454497,0,176.22000000000003,,
46,5,0.153,455,209.2,4,0,,0.29811436077950415,0,188.28,,
46,6,0.153,364,167.3,1,0,,0.2489270826085207,0,150.57000000000002,,
46,7,0.153,598,274.9,2,0,,0.3683182457511557,1,247.41,,
46,8,0.153,354,162.7,3,1,0.164,0.07626524371119504,0,146.43,0.0328,
47,1,0.387,351,118.7,5,1,0.414,0.4742320636720678,1,106.83,0.0828,0.3105
47,2,0.387,559,189.1,12,0,,0.4053342005738352,1,170.19,,
47,3,0.387,162,54.8,4,1,0.579,0.6059802933217673,1,54.8,0.1158,0.43424999999999997
47,4,0.387,438,148.2,5,0,,0.3061701714644849,1,133.38,,
47,5,0.387,344,116.4,9,1,0.724,0.3030278157819224,1,104.76,0.1448,0.5429999999999999
47,6,0.387,497,168.1,11,1,0.463,0.3270607354555978,1,151.29,0.09260000000000002,0.34725
47,7,0.387,520,175.9,6,0,,0.17461042756901932,1,158.31,,
47,8,0.387,385,130.2,5,1,0.382,0.3344244978319239,0,117.17999999999999,0.07640000000000001,
48,1,0.485,571,174.0,7,0,,0.4090867338446302,1,156.6,,
48,2,0.485,489,149.0,5,0,,0.5000393786476207,1,134.1,,
48,3,0.485,403,122.8,7,1,0.472,0.5191755975777159,1,110.52,0.0944,0.354
48,4,0.485,570,173.7,0,0,,0.6726170839215886,1,156.32999999999998,,
48,5,0.485,295,89.9,4,1,0.739,0.5800423838186051,1,89.9,0.14780000000000001,0.55425
48,6,0.485,230,70.1,8,1,0.629,0.4273096344337597,1,70.1,0.1258,0.47175
48,7,0.485,304,92.6,5,1,0.591,0.39515853286516417,1,83.34,0.1182,0.44325
48,8,0.485,338,103.0,2,1,0.576,0.5341919171506506,1,92.7,0.1152,0.43199999999999994
49,1,0.096,333,167.6,4,0,,0.0,0,150.84,,
49,2,0.096,234,117.8,8,1,0.386,0.2791458765854354,1,117.8,0.0772,0.2895
49,3,0.096,281,141.5,5,1,0.355,0.2139440120721287,1,141.5,0.071,0.26625
49,4,0.096,580,292.0,0,0,,0.04908243478952952,1,262.8,,
49,5,0.096,503,253.2,3,0,,0.0,0,227.88,,
49,6,0.096,586,295.0,1,0,,0.2313872374165413,0,265.5,,
49,7,0.096,108,54.4,2,1,0.286,0.08454601547473821,1,54.4,0.0572,0.21449999999999997
49,8,0.096,344,173.2,5,1,0.283,0.21978163119734617,1,155.88,0.0566,0.21225
50,1,0.366,591,204.7,7,0,,0.20655723412056326,0,184.23,,
50,2,0.366,436,151.0,5,0,,0.3060624977046227,1,135.9,,
50,3,0.366,437,151.3,3,0,,0.3665243699718183,1,136.17000000000002,,
50,4,0.366,136,47.1,2,1,0.561,0.3706980593764742,1,47.1,0.11220000000000002,0.42075000000000007
50,5,0.366,587,203.3,5,0,,0.32099345285207564,0,182.97000000000003,,
50,6,0.366,497,172.1,10,0,,0.4282849932347499,1,154.89,,
50,7,0.366,527,182.5,4,0,,0.2592379570617406,1,164.25,,
50,8,0.366,563,195.0,4,0,,0.35176205149787065,1,175.5,,
51,1,0.298,280,105.2,4,1,0.546,0.31002956317118985,1,105.2,0.10920000000000002,0.40950000000000003
51,2,0.298,354,133.0,4,0,,0.3494438834058749,1,119.7,,
51,3,0.298,248,93.2,4,1,0.372,0.36916148780888897,1,93.2,0.07440000000000001,0.279
51,4,0.298,578,217.2,7,0,,0.18553579081621308,0,195.48,,
51,5,0.298,258,96.9,1,1,0.407,0.14458858292643775,1,96.9,0.0814,0.30524999999999997
51,6,0.298,292,109.7,6,1,0.606,0.4257676821898509,1,109.7,0.1212,0.4545
51,7,0.298,204,76.7,3,1,0.356,0.33123140119795913,1,76.7,0.0712,0.267
51,8,0.298,357,134.1,4,1,0.44,0.22315134634434464,1,120.69,0.08800000000000001,0.33
52,1,0.224,470,194.8,6,0,,0.3791151975522523,0,175.32000000000002,,
52,2,0.224,576,238.8,1,0,,0.23556746342928586,1,214.92000000000002,,
52,3,0.224,206,85.4,6,1,0.245,0.34192971840638264,1,85.4,0.049,0.18375
52,4,0.224,556,230.5,3,0,,0.2307518481410109,1,207.45000000000002,,
52,5,0.224,239,99.1,5,1,0.356,0.4300747924881987,1,99.1,0.0712,0.267
52,6,0.224,365,151.3,3,1,0.465,0.39953408424432046,1,136.17000000000002,0.09300000000000001,0.34875
52,7,0.224,363,150.5,1,1,0.37,0.19910358515209264,1,135.45000000000002,0.074,0.27749999999999997
52,8,0.224,566,234.6,3,0,,0.32115709509543555,0,211.14,,
53,1,0.164,563,254.3,3,0,,0.22853759495851478,0,228.87,,
53,2,0.164,368,166.2,4,1,0.334,0.30086315575323486,1,149.57999999999998,0.06680000000000001,0.2505
53,3,0.164,569,257.0,3,0,,0.06750765394198956,0,231.3,,
53,4,0.164,229,103.4,0,1,0.376,0.23260514599984394,1,103.4,0.0752,0.28200000000000003
53,5,0.164,335,151.3,6,1,0.342,0.26984244868495877,0,136.17000000000002,0.0684,
53,6,0.164,560,252.9,3,0,,0.0,1,227.61,,
53,7,0.164,159,71.8,5,1,0.447,0.04567414873342249,1,71.8,0.08940000000000001,0.33525
53,8,0.164,463,209.1,4,0,,0.0,0,188.19,,
54,1,0.461,287,89.6,6,1,0.674,0.43405931655554425,1,89.6,0.1348,0.5055000000000001
54,2,0.461,142,44.3,5,1,0.45,0.5327542255795963,1,44.3,0.09000000000000001,0.3375
54,3,0.461,550,171.6,8,0,,0.6112357052096029,1,154.44,,
54,4,0.461,290,90.5,2,1,0.571,0.4684094780419775,1,90.5,0.1142,0.42824999999999996
54,5,0.461,447,139.5,3,1,0.596,0.6238615545571292,1,125.55,0.1192,0.44699999999999995
54,6,0.461,146,45.6,5,0,,0.3229898541785109,0,45.6,,
54,7,0.461,172,53.7,5,1,0.401,0.2906617560644845,1,53.7,0.08020000000000001,0.30075
54,8,0.461,402,125.4,6,1,0.519,0.45544523011033816,1,112.86000000000001,0.1038,0.38925
55,1,0.098,211,105.8,0,1,0.45,0.13640654489393073,1,105.8,0.09000000000000001,0.3375
55,2,0.098,309,154.9,3,1,0.25,0.09473052519059069,1,139.41,0.05,0.1875
55,3,0.098,232,116.3,4,1,0.394,0.0,1,116.3,0.07880000000000001,0.2955
55,4,0.098,271,135.9,5,1,0.38,0.08908799604872117,1,135.9,0.07600000000000001,0.28500000000000003
55,5,0.098,144,72.2,3,1,0.145,0.0,1,72.2,0.028999999999999998,0.10874999999999999
55,6,0.098,265,132.9,2,1,0.356,0.16496725488300384,1,132.9,0.0712,0.267
55,7,0.098,404,202.6,3,1,0.294,0.13465982460968484,1,182.34,0.0588,0.22049999999999997
55,8,0.098,199,99.8,4,1,0.231,0.004012021367264473,1,99.8,0.046200000000000005,0.17325000000000002
56,1,0.179,364,160.8,5,1,0.34,0.12761330826633063,1,144.72000000000003,0.068,0.255
56,2,0.179,350,154.6,3,0,,0.07307864781110483,1,139.14,,
56,3,0.179,418,184.6,5,1,0.355,0.1727320902726828,0,166.14,0.071,
56,4,0.179,302,133.4,2,1,0.425,0.2745142320501238,0,120.06,0.085,
56,5,0.179,212,93.6,5,1,0.15,0.08042739536644561,1,93.6,0.03,0.11249999999999999
56,6,0.179,419,185.1,4,1,0.207,0.22940465155178444,0,166.59,0.0414,
56,7,0.179,460,203.2,3,1,0.394,0.1259742381627559,1,182.88,0.07880000000000001,0.2955
56,8,0.179,177,78.2,8,1,0.124,0.09971271677376557,1,78.2,0.024800000000000003,0.093
57,1,0.343,316,112.5,8,1,0.585,0.3322969640045442,1,101.25,0.11699999999999999,0.43875
57,2,0.343,225,80.1,5,1,0.504,0.23947576775806262,1,80.1,0.1008,0.378
57,3,0.343,139,49.5,5,1,0.414,0.28763506946528183,1,49.5,0.0828,0.3105
57,4,0.343,278,98.9,6,1,0.555,0.2232122107411152,1,98.9,0.11100000000000002,0.41625
57,5,0.343,392,139.5,3,1,0.413,0.5394725132916389,1,125.55,0.0826,0.30974999999999997
57,6,0.343,478,170.1,1,0,,0.3465263551971729,1,153.09,,
57,7,0.343,224,79.7,6,1,0.531,0.27302744920074146,1,79.7,0.10620000000000002,0.39825
57,8,0.343,448,159.4,7,0,,0.36439799107342224,1,143.46,,
58,1,0.275,110,42.6,8,1,0.341,0.26376719503091706,1,42.6,0.06820000000000001,0.25575000000000003
58,2,0.275,536,207.6,5,0,,0.25290304004667774,1,186.84,,
58,3,0.275,220,85.2,5,1,0.444,0.33641667000434256,1,85.2,0.0888,0.333
58,4,0.275,475,183.9,2,0,,0.3507507710047305,0,165.51000000000002,,
58,5,0.275,510,197.5,6,0,,0.22194988523894726,0,177.75,,
58,6,0.275,566,219.2,5,0,,0.21741817593553203,1,197.28,,
58,7,0.275,125,48.4,2,1,0.553,0.24749483028483563,1,48.4,0.11060000000000002,0.41475000000000006
58,8,0.275,249,96.4,3,0,,0.04480788352644152,0,96.4,,
59,1,0.443,293,93.2,8,1,0.367,0.29148089378014475,1,93.2,0.0734,0.27525
59,2,0.443,267,84.9,5,1,0.596,0.5796874267444525,1,84.9,0.1192,0.44699999999999995
59,3,0.443,575,182.9,7,0,,0.6074967713501284,1,164.61,,
59,4,0.443,526,167.3,7,0,,0.41809639604436216,1,150.57000000000002,,
59,5,0.443,469,149.2,6,0,,0.5006556963055766,1,134.28,,
59,6,0.443,223,70.9,5,1,0.607,0.4741250154543536,1,70.9,0.12140000000000001,0.45525
59,7,0.443,506,160.9,4,0,,0.7508880808455238,1,144.81,,
59,8,0.443,563,179.1,5,0,,0.5549574911434577,1,161.19,,
60,1,0.133,202,95.8,1,1,0.103,0.12020824085192336,1,95.8,0.0206,0.07725
60,2,0.133,542,257.0,9,0,,0.03744595593995742,1,231.3,,
60,3,0.133,503,238.5,4,0,,0.0,1,214.65,,
60,4,0.133,270,128.0,5,0,,0.15334636358672232,0,128.0,,
60,5,0.133,469,222.4,3,1,0.436,0.05736492547156967,0,200.16,0.0872,
60,6,0.133,357,169.3,3,1,0.3,0.0,0,152.37,0.06,
60,7,0.133,269,127.5,2,1,0.301,0.06834271157574735,1,127.5,0.060200000000000004,0.22575
60,8,0.133,553,262.2,6,0,,0.02484519963856051,1,235.98,,
61,1,0.401,408,135.9,2,0,,0.5697141635072565,1,122.31,,
61,2,0.401,372,123.9,4,1,0.329,0.4891639756949451,1,111.51,0.06580000000000001,0.24675000000000002
61,3,0.401,217,72.3,5,0,,0.40020273586833827,0,72.3,,
61,4,0.401,146,48.6,7,1,0.373,0.5489944138890026,1,48.6,0.0746,0.27975
61,5,0.401,173,57.6,6,1,0.559,0.40873683076476186,1,57.6,0.11180000000000001,0.41925
61,6,0.401,424,141.2,2,0,,0.3148715798671736,1,127.08,,
61,7,0.401,558,185.9,5,0,,0.5533124077269658,1,167.31,,
61,8,0.401,132,44.0,6,1,0.656,0.4548910043684659,1,44.0,0.1312,0.492
62,1,0.323,358,130.6,5,1,0.655,0.21927538456735435,1,117.53999999999999,0.131,0.49125
62,2,0.323,339,123.6,2,1,0.454,0.3039661321916392,1,111.24,0.0908,0.3405
62,3,0.323,593,216.3,5,0,,0.23543817466152428,0,194.67000000000002,,
62,4,0.323,578,210.8,7,0,,0.1847200269035664,0,189.72000000000003,,
62,5,0.323,542,197.7,4,0,,0.41561775475316415,1,177.93,,
62,6,0.323,419,152.8,4,1,0.325,0.5139416640470131,1,137.52,0.065,0.24375000000000002
62,7,0.323,519,189.3,4,0,,0.18314324261808587,1,170.37,,
62,8,0.323,135,49.2,9,1,0.545,0.3792969236690571,1,49.2,0.10900000000000001,0.40875000000000006
63,1,0.292,425,160.9,4,0,,0.22693574308781728,1,144.81,,
63,2,0.292,171,64.7,1,1,0.538,0.24328746162353038,1,64.7,0.10760000000000002,0.4035
63,3,0.292,362,137.1,4,1,0.432,0.23276060757611305,0,123.39,0.0864,
63,4,0.292,280,106.0,6,0,,0.20560092303201838,0,106.0,,
63,5,0.292,486,184.0,4,0,,0.2968521627944827,1,165.6,,
63,6,0.292,210,79.5,4,1,0.467,0.2089049883588962,1,79.5,0.09340000000000001,0.35025
63,7,0.292,169,64.0,5,0,,0.3190456825779839,0,64.0,,
63,8,0.292,199,75.3,5,1,0.313,0.28697618905508626,1,75.3,0.0626,0.23475000000000001
64,1,0.114,445,217.6,3,0,,0.09010519531335903,0,195.84,,
64,2,0.114,532,260.1,1,0,,0.023243633795840213,0,234.09000000000003,,
64,3,0.114,440,215.1,2,0,,0.056322866943166724,0,193.59,,
64,4,0.114,497,243.0,5,0,,0.1895391225825756,0,218.70000000000002,,
64,5,0.114,562,274.8,4,1,0.358,0.16409171876243808,1,247.32000000000002,0.0716,0.26849999999999996
64,6,0.114,420,205.4,2,0,,0.016244475520144894,1,184.86,,
64,7,0.114,592,289.5,6,1,0.119,0.12393323054292259,0,260.55,0.0238,
64,8,0.114,510,249.4,3,0,,0.1891387123371789,1,224.46,,
65,1,0.342,358,127.6,4,1,0.477,0.17505947188786283,0,114.84,0.0954,
65,2,0.342,444,158.3,2,0,,0.39633601923799355,1,142.47000000000003,,
65,3,0.342,147,52.4,3,1,0.331,0.27573762410541536,1,52.4,0.06620000000000001,0.24825000000000003
65,4,0.342,232,82.7,4,0,,0.39905986685931594,0,82.7,,
65,5,0.342,312,111.2,7,1,0.382,0.26567408434574835,0,100.08,0.07640000000000001,
65,6,0.342,473,168.6,4,0,,0.16151178993354812,1,151.74,,
65,7,0.342,112,39.9,4,1,0.549,0.17924575621168376,1,39.9,0.10980000000000001,0.41175000000000006
65,8,0.342,267,95.2,3,1,0.419,0.3468084946661382,1,95.2,0.0838,0.31425
66,1,0.17,388,173.7,2,0,,0.1959722501721482,0,156.32999999999998,,
66,2,0.17,423,189.4,4,0,,0.07956833748955915,1,170.46,,
66,3,0.17,115,51.5,8,1,0.426,0.2338592458777374,1,51.5,0.0852,0.3195
66,4,0.17,274,122.7,2,1,0.563,0.0038479937731040192,1,122.7,0.11259999999999999,0.42224999999999996
66,5,0.17,375,167.9,1,1,0.341,0.16339202013526835,0,151.11,0.06820000000000001,
66,6,0.17,353,158.1,4,1,0.376,0.04889838002375434,1,142.29,0.0752,0.28200000000000003
66,7,0.17,111,49.7,3,1,0.501,0.10481638921978409,1,49.7,0.10020000000000001,0.37575000000000003
66,8,0.17,550,246.3,3,0,,0.1747398671316414,1,221.67000000000002,,
67,1,0.801,308,71.0,5,1,0.753,0.7149586634716047,1,63.9,0.1506,0.56475
67,2,0.801,176,40.6,8,1,0.703,0.7625444455770175,1,40.6,0.1406,0.52725
67,3,0.801,428,98.7,4,1,0.789,0.9016292809214441,1,29.61,0.15780000000000002,0.59175
67,4,0.801,287,66.2,2,1,0.885,0.7433108130476852,1,66.2,0.17700000000000002,0.6637500000000001
67,5,0.801,395,91.1,7,1,0.876,0.8845692112065142,1,27.33,0.17520000000000002,0.657
67,6,0.801,311,71.7,8,1,0.867,0.6880293145342382,0,64.53,0.1734,
67,7,0.801,110,25.4,5,1,0.67,0.8539804177915283,1,7.619999999999999,0.134,0.5025000000000001
67,8,0.801,270,62.2,8,1,0.742,0.9451568620657901,1,18.66,0.1484,0.5565
68,1,0.132,436,207.0,3,1,0.453,0.0,1,186.3,0.09060000000000001,0.33975
68,2,0.132,217,103.0,2,1,0.316,0.052310474452952324,1,103.0,0.0632,0.237
68,3,0.132,150,71.2,3,1,0.351,0.18970721271805402,1,71.2,0.0702,0.26325
68,4,0.132,517,245.5,6,0,,0.11169546139570073,0,220.95000000000002,,
68,5,0.132,112,53.2,4,0,,0.1691145873371309,0,53.2,,
68,6,0.132,587,278.7,2,0,,0.07160148132841795,0,250.82999999999998,,
68,7,0.132,186,88.3,6,1,0.301,0.14065897874729,1,88.3,0.060200000000000004,0.22575
68,8,0.132,549,260.7,4,0,,0.11643227646079206,1,234.63,,
69,1,0.125,152,72.9,8,1,0.234,0.24177820616598072,1,72.9,0.04680000000000001,0.17550000000000002
69,2,0.125,135,64.7,1,1,0.148,0.15044208433012132,1,64.7,0.0296,0.11099999999999999
69,3,0.125,305,146.3,1,1,0.436,0.1587602662075202,1,131.67000000000002,0.0872,0.327
69,4,0.125,553,265.2,3,0,,0.08381230338775325,0,238.68,,
69,5,0.125,274,131.4,5,1,0.114,0.07623937759275065,1,131.4,0.0228,0.0855
69,6,0.125,479,229.7,3,0,,0.0817441812180379,1,206.73,,
69,7,0.125,189,90.6,2,1,0.229,0.16444521423782968,1,90.6,0.04580000000000001,0.17175
69,8,0.125,278,133.3,5,1,0.365,0.0829015519179737,1,133.3,0.073,0.27375
70,1,0.337,494,177.1,7,0,,0.36597748568964134,1,159.39,,
70,2,0.337,227,81.4,4,1,0.563,0.5445400798645439,1,81.4,0.11259999999999999,0.42224999999999996
70,3,0.337,384,137.6,4,0,,0.42411247034316923,1,123.84,,
70,4,0.337,125,44.8,2,1,0.546,0.3043976467832159,1,44.8,0.10920000000000002,0.40950000000000003
70,5,0.337,335,120.1,7,1,0.588,0.45712139221639453,1,108.09,0.1176,0.44099999999999995
70,6,0.337,344,123.3,4,0,,0.2961924626978449,1,110.97,,
70,7,0.337,264,94.6,6,1,0.184,0.13318754648221462,1,94.6,0.0368,0.138
70,8,0.337,108,38.7,7,1,0.398,0.2361913689082596,1,38.7,0.0796,0.2985
71,1,0.034,412,231.3,3,1,0.345,0.0,0,208.17000000000002,0.06899999999999999,
71,2,0.034,223,125.2,3,1,0.234,0.0,1,125.2,0.04680000000000001,0.17550000000000002
71,3,0.034,503,282.4,2,1,0.299,0.03584183791895517,1,254.16,0.0598,0.22425
71,4,0.034,236,132.5,2,1,0.297,0.2016437312275283,1,132.5,0.0594,0.22275
71,5,0.034,348,195.4,2,0,,0.06669273737641626,1,175.86,,
71,6,0.034,251,140.9,3,1,0.268,0.012089947119113577,1,140.9,0.05360000000000001,0.201
71,7,0.034,333,186.9,1,1,0.209,0.11694055811834893,1,168.21,0.041800000000000004,0.15675
71,8,0.034,323,181.3,6,1,0.234,0.0,0,163.17000000000002,0.04680000000000001,
72,1,0.159,429,195.2,8,1,0.4,0.1825614558108566,0,175.68,0.08000000000000002,
72,2,0.159,377,171.5,1,0,,0.23608651938869668,0,154.35,,
72,3,0.159,588,267.5,6,0,,0.011141375422015848,1,240.75,,
72,4,0.159,180,81.9,2,1,0.481,0.2733754043206929,1,81.9,0.09620000000000001,0.36075
72,5,0.159,556,253.0,4,0,,0.19284964074944141,1,227.70000000000002,,
72,6,0.159,555,252.5,2,0,,0.11747120860991987,1,227.25,,
72,7,0.159,588,267.5,5,0,,0.22227818661062848,1,240.75,,
72,8,0.159,206,93.7,3,1,0.47,0.38606928578043964,1,93.7,0.094,0.3525
73,1,0.262,293,115.4,7,1,0.327,0.28018662550584955,1,115.4,0.0654,0.24525000000000002
73,2,0.262,147,57.9,4,1,0.439,0.2868220586300336,1,57.9,0.0878,0.32925
73,3,0.262,492,193.8,5,0,,0.21606391004597558,0,174.42000000000002,,
73,4,0.262,131,51.6,2,1,0.355,0.17701556305352084,1,51.6,0.071,0.26625
73,5,0.262,183,72.1,1,1,0.391,0.34503358165442455,1,72.1,0.0782,0.29325
73,6,0.262,285,112.3,3,1,0.572,0.1763916174091133,1,112.3,0.1144,0.42899999999999994
73,7,0.262,259,102.0,1,1,0.282,0.26915662372193927,1,102.0,0.0564,0.21149999999999997
73,8,0.262,115,45.3,6,1,0.475,0.21423425532348833,1,45.3,0.095,0.35624999999999996
74,1,0.249,354,141.8,4,1,0.384,0.2968979825746392,1,127.62000000000002,0.07680000000000001,0.28800000000000003
74,2,0.249,167,66.9,5,1,0.314,0.2823662105286948,1,66.9,0.06280000000000001,0.2355
74,3,0.249,191,76.5,9,1,0.462,0.3527539944257899,1,76.5,0.09240000000000001,0.34650000000000003
74,4,0.249,549,219.9,2,0,,0.1979983601145253,1,197.91,,
74,5,0.249,485,194.2,7,0,,0.22201250647066287,1,174.78,,
74,6,0.249,522,209.0,5,1,0.549,0.15112362842176924,1,188.1,0.10980000000000001,0.41175000000000006
74,7,0.249,273,109.3,6,1,0.242,0.20457067399238885,1,109.3,0.0484,0.1815
74,8,0.249,394,157.8,3,0,,0.2867300493044852,0,142.02,,
75,1,0.069,258,136.1,3,1,0.214,0.14469886166453522,1,136.1,0.042800000000000005,0.1605
75,2,0.069,121,63.8,4,1,0.218,0.0,1,63.8,0.0436,0.1635
75,3,0.069,193,101.8,4,1,0.231,0.15596059201056603,1,101.8,0.046200000000000005,0.17325000000000002
75,4,0.069,499,263.3,4,0,,0.2045637858804951,0,236.97000000000003,,
75,5,0.069,419,221.1,5,0,,0.11034349032237009,0,198.99,,
75,6,0.069,393,207.4,2,0,,0.2566795812558066,0,186.66,,
75,7,0.069,427,225.3,2,1,0.334,0.0,1,202.77,0.06680000000000001,0.2505
75,8,0.069,176,92.9,5,1,0.284,0.0,1,92.9,0.056799999999999996,0.21299999999999997
76,1,0.46,517,161.6,7,0,,0.28212797510957216,1,145.44,,
76,2,0.46,119,37.2,8,1,0.703,0.6096044311489184,1,37.2,0.1406,0.52725
76,3,0.46,562,175.7,3,0,,0.5254365656354058,1,158.13,,
76,4,0.46,375,117.2,4,0,,0.4544415329089545,1,105.48,,
76,5,0.46,465,145.4,5,0,,0.48799686263198205,1,130.86,,
76,6,0.46,427,133.5,6,1,0.778,0.3474510952701624,1,120.15,0.15560000000000002,0.5835
76,7,0.46,180,56.3,2,1,0.648,0.7045751979616827,1,56.3,0.12960000000000002,0.486
76,8,0.46,355,111.0,3,1,0.449,0.4729221181975228,1,99.9,0.0898,0.33675
77,1,0.541,394,113.5,3,0,,0.5519394794604894,1,102.15,,
77,2,0.541,155,44.6,6,1,0.666,0.6135766623898692,1,44.6,0.1332,0.49950000000000006
77,3,0.541,539,155.3,5,1,0.55,0.5891009231736714,1,139.77,0.11000000000000001,0.41250000000000003
77,4,0.541,515,148.3,7,0,,0.5633884024279132,1,133.47000000000003,,
77,5,0.541,568,163.6,4,0,,0.46195255445546884,1,147.24,,
77,6,0.541,565,162.7,5,0,,0.5881468357135996,1,146.43,,
77,7,0.541,313,90.2,2,1,0.741,0.7292024496475034,1,81.18,0.1482,0.55575
77,8,0.541,114,32.8,9,1,0.61,0.6755420046154978,1,32.8,0.122,0.4575
78,1,0.261,135,53.2,0,1,0.609,0.4203186626639397,1,53.2,0.1218,0.45675
78,2,0.261,599,236.3,5,0,,0.2098784323568815,1,212.67000000000002,,
78,3,0.261,198,78.1,7,1,0.431,0.1620395179741419,1,78.1,0.0862,0.32325
78,4,0.261,148,58.4,5,1,0.32,0.2484213079900352,1,58.4,0.064,0.24
78,5,0.261,122,48.1,6,1,0.418,0.26657249122886945,1,48.1,0.08360000000000001,0.3135
78,6,0.261,420,165.7,6,0,,0.37041915184709484,0,149.13,,
78,7,0.261,245,96.6,1,1,0.413,0.09175353702851807,1,96.6,0.0826,0.30974999999999997
